ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-09 17:10,280.45917,265.72693,267.77188,262.78418
2022-06-09 17:20,276.33685,266.0937,269.773,264.51508
2022-06-09 17:30,273.67523,265.73853,269.82248,264.21344
2022-06-09 17:40,273.37985,265.00818,268.98996,265.67184
2022-06-09 17:50,276.06213,264.41928,268.01694,266.1109
2022-06-09 18:00,281.5309,265.65213,268.36407,264.78088
2022-06-09 18:10,285.19608,266.60428,267.99283,261.78033
2022-06-09 18:20,287.02032,267.42007,267.4105,259.87012
2022-06-09 18:30,286.46927,266.6438,266.04965,258.73306
2022-06-09 18:40,285.30365,266.0195,265.80093,257.67215
2022-06-09 18:50,283.61127,265.54587,266.45462,256.5492
2022-06-09 19:00,282.48734,265.2798,267.2576,255.91339
2022-06-09 19:10,281.75882,264.75797,267.33334,254.84315
2022-06-09 19:20,279.83774,262.7047,265.67233,254.2399
2022-06-09 19:30,278.26358,260.6794,263.9471,255.20421
2022-06-09 19:40,276.49527,258.51105,262.1013,256.91513
2022-06-09 19:50,275.6055,257.42368,261.30142,259.26526
2022-06-09 20:00,275.36728,257.4113,261.55756,259.70703
2022-06-09 20:10,275.99454,258.70657,263.33206,261.31836
2022-06-09 20:20,275.56427,258.6763,263.62967,259.05066
2022-06-09 20:30,276.10886,259.26413,264.41864,259.44785
2022-06-09 20:40,277.0889,259.65628,264.66373,258.90958
2022-06-09 20:50,278.37845,260.14664,264.84097,258.36963
2022-06-09 21:00,279.37845,260.53897,264.91837,257.8341
2022-06-09 21:10,280.04712,260.93704,265.1163,257.95267
2022-06-09 21:20,280.02005,260.9716,265.0474,257.28897
2022-06-09 21:30,279.80066,261.15054,265.21503,256.7376
2022-06-09 21:40,279.25522,261.01654,265.26587,258.00342
2022-06-09 21:50,278.38913,260.4704,264.83215,256.40756
2022-06-09 22:00,277.80307,260.3641,264.93814,256.18704
2022-06-09 22:10,276.99036,259.90927,264.7207,257.28015
2022-06-09 22:20,276.37054,259.42645,264.3895,258.2858
2022-06-09 22:30,275.93137,258.8796,263.772,257.34363
2022-06-09 22:40,280.95535,262.32526,266.4244,255.66624
2022-06-09 22:50,278.4491,260.03506,264.49515,257.6784
2022-06-09 23:00,281.50388,261.87265,265.77887,256.9884
2022-06-09 23:10,281.28763,261.29575,265.13644,257.4276
2022-06-09 23:20,277.3317,258.4055,263.01376,258.23468
2022-06-09 23:30,275.0105,257.1393,262.5316,258.6983
2022-06-09 23:40,273.46832,256.30875,262.18588,258.35928
2022-06-09 23:50,273.25558,256.1531,262.0416,257.42633
2022-06-10 00:00,273.48196,256.25977,261.9528,256.40323
2022-06-10 00:10,273.27835,256.1333,261.6013,255.59901
2022-06-10 00:20,273.39105,256.2748,261.47507,255.52559
2022-06-10 00:30,273.61356,256.3629,261.2938,255.92021
2022-06-10 00:40,273.94385,256.54092,261.27448,255.84164
2022-06-10 00:50,276.26785,257.8859,261.9907,253.06133
2022-06-10 01:00,275.04,257.25436,261.85544,257.0753
2022-06-10 01:10,274.68427,257.0722,261.88278,258.22974
2022-06-10 01:20,274.19577,256.7837,261.7624,258.3566
2022-06-10 01:30,274.09763,256.27872,261.1174,255.98448
2022-06-10 01:40,273.2755,255.63771,260.75574,257.25674
2022-06-10 01:50,272.55466,255.24954,260.652,257.91678
2022-06-10 02:00,272.1888,255.14062,260.70102,258.02933
2022-06-10 02:10,272.41495,255.48344,261.00626,257.8694
2022-06-10 02:20,272.806,255.89539,261.21735,257.3105
2022-06-10 02:30,273.27222,256.3964,261.45566,256.53802
2022-06-10 02:40,273.91727,257.04956,261.77487,255.19014
2022-06-10 02:50,273.70514,256.91687,261.36765,254.41988
2022-06-10 03:00,273.8016,256.8914,261.13477,255.06831
2022-06-10 03:10,273.45825,256.451,260.49557,254.38228
2022-06-10 03:20,273.5577,256.51584,260.53476,255.44221
2022-06-10 03:30,272.4708,255.65309,259.71152,254.9734
2022-06-10 03:40,272.1412,255.69188,259.90738,255.75127
2022-06-10 03:50,271.6175,255.50182,259.79077,255.52705
2022-06-10 04:00,271.51254,255.5102,259.78806,256.09027
2022-06-10 04:10,271.405,255.36676,259.56424,256.06036
2022-06-10 04:20,271.1967,255.206,259.352,255.9882
2022-06-10 04:30,271.17447,255.23419,259.29153,255.51408
2022-06-10 04:40,271.23026,255.27652,259.17538,255.12517
2022-06-10 04:50,271.569,255.37009,259.0203,254.97704
2022-06-10 05:00,271.67117,255.21475,258.59714,254.16258
2022-06-10 05:10,272.17218,255.41757,258.5846,254.28365
2022-06-10 05:20,271.82095,255.00406,258.03796,254.0096
2022-06-10 05:30,271.85608,255.04901,258.0386,254.56206
2022-06-10 05:40,271.73468,255.00311,257.96463,254.41133
2022-06-10 05:50,271.89627,255.2186,258.18085,254.49467
2022-06-10 06:00,271.2933,254.80032,257.79623,254.13773
2022-06-10 06:10,271.24008,254.8894,257.94574,254.68932
2022-06-10 06:20,270.98062,254.84323,257.94537,254.45224
2022-06-10 06:30,270.91165,254.87732,257.9116,253.7525
2022-06-10 06:40,271.0305,254.94336,257.8739,254.01567
2022-06-10 06:50,271.2158,254.89774,257.6578,254.04552
2022-06-10 07:00,271.32495,254.77327,257.353,253.91563
2022-06-10 07:10,271.29318,254.6614,257.14447,253.9728
2022-06-10 07:20,271.28458,254.72537,257.19537,254.10362
2022-06-10 07:30,271.1699,254.68285,257.13354,254.03831
2022-06-10 07:40,271.06952,254.70935,257.18652,254.15382
2022-06-10 07:50,270.903,254.6829,257.1919,254.15092
2022-06-10 08:00,270.64114,254.57889,257.0466,253.07191
2022-06-10 08:10,270.60342,254.651,257.00198,252.20927
2022-06-10 08:20,271.10666,254.93655,257.04645,251.86174
2022-06-10 08:30,271.04858,254.95795,256.92072,252.6063
2022-06-10 08:40,271.93832,255.29678,256.81787,251.72667
2022-06-10 08:50,271.8201,254.76314,255.82535,249.83629
2022-06-10 09:00,271.3841,254.19043,254.99867,249.54907
2022-06-10 09:10,270.9481,254.20633,255.13031,250.33601
2022-06-10 09:20,270.4986,254.40855,255.5217,250.9994
2022-06-10 09:30,270.4759,254.88611,256.08096,251.86232
2022-06-10 09:40,270.2811,255.00816,256.14465,253.87883
2022-06-10 09:50,269.80594,254.86737,256.13855,257.9758
2022-06-10 10:00,269.4448,253.87141,255.1572,258.3761
2022-06-10 10:10,269.46442,253.78255,255.52388,260.8324
2022-06-10 10:20,269.09915,254.23808,256.6074,262.28314
2022-06-10 10:30,268.6867,255.26294,258.1433,262.4034
2022-06-10 10:40,269.44763,257.19525,260.18857,262.8849
2022-06-10 10:50,271.5612,258.96906,261.5235,262.90082
2022-06-10 11:00,275.32187,260.38828,261.9644,259.93384
2022-06-10 11:10,277.72348,261.35373,262.43668,257.8477
2022-06-10 11:20,280.55435,262.8925,263.36118,254.77115
2022-06-10 11:30,281.8582,263.5179,263.4413,253.12077
2022-06-10 11:40,282.62326,263.73953,263.21127,252.01341
2022-06-10 11:50,282.66718,263.5111,262.83163,251.92836
2022-06-10 12:00,280.85712,262.1943,261.7533,251.02937
2022-06-10 12:10,278.3923,260.99265,261.13037,250.96346
2022-06-10 12:20,275.11456,259.38806,260.2042,251.45175
2022-06-10 12:30,273.32013,258.83582,260.21497,253.61975
2022-06-10 12:40,273.56094,258.84238,260.21085,252.94878
2022-06-10 12:50,272.26498,257.49994,259.0977,255.23889
2022-06-10 13:00,271.17892,256.37607,257.99695,256.18384
2022-06-10 13:10,270.4192,255.7159,257.2937,255.73582
2022-06-10 13:20,270.54495,256.04166,257.52554,255.11914
2022-06-10 13:30,270.59146,256.1402,257.37442,253.6227
2022-06-10 13:40,271.45682,256.58438,257.4576,251.95958
2022-06-10 13:50,272.7302,257.0312,257.50198,251.24576
2022-06-10 14:00,273.72244,257.0522,257.14023,250.88184
2022-06-10 14:10,274.34335,257.08618,256.98428,250.13075
2022-06-10 14:20,274.16092,256.86496,256.82922,249.98917
2022-06-10 14:30,273.58395,256.4566,256.59616,250.28871
2022-06-10 14:40,272.77505,256.0106,256.36203,250.11261
2022-06-10 14:50,272.08987,255.83151,256.47528,250.71935
2022-06-10 15:00,271.43393,255.6263,256.4701,250.93907
2022-06-10 15:10,271.05502,255.63718,256.65607,251.6676
2022-06-10 15:20,270.86386,255.63596,256.708,251.71042
2022-06-10 15:30,270.52536,255.39545,256.48117,252.7566
2022-06-10 15:40,270.77823,255.36311,256.3125,253.33
2022-06-10 15:50,270.6887,255.17358,256.00717,253.07953
2022-06-10 16:00,270.39746,255.20177,256.09167,252.68779
2022-06-10 16:10,270.56137,255.7733,256.78693,253.94594
2022-06-10 16:20,271.19232,256.2679,257.20056,256.01672
2022-06-10 16:30,271.9753,256.59082,257.51566,257.49124
2022-06-10 16:40,272.08774,256.60028,257.89386,259.24078
2022-06-10 16:50,271.72696,256.84763,258.86874,259.31522
2022-06-10 17:00,271.26767,257.99863,260.94824,259.476
2022-06-10 17:10,271.5506,259.54092,262.91537,258.87668
2022-06-10 17:20,273.23236,260.9622,263.88507,256.3903
2022-06-10 17:30,276.14725,262.38943,264.50485,255.33636
2022-06-10 17:40,280.9419,263.89328,264.6093,253.49422
2022-06-10 17:50,283.89066,264.06387,263.75452,253.54549
2022-06-10 18:00,284.93167,264.0384,263.41827,253.22801
2022-06-10 18:10,284.82907,263.84973,263.79416,253.34851
2022-06-10 18:20,282.89658,263.25067,264.10382,253.25017
2022-06-10 18:30,279.48532,262.05057,263.88583,253.47847
2022-06-10 18:40,275.7745,260.26697,262.91757,253.76399
2022-06-10 18:50,276.35715,260.72775,263.43637,252.17375
2022-06-10 19:00,274.53384,258.85797,261.96414,254.47523
2022-06-10 19:10,273.51236,257.2691,260.6328,257.29446
2022-06-10 19:20,273.1298,256.21176,259.6482,258.87836
2022-06-10 19:30,272.4081,255.49818,259.1222,258.9509
2022-06-10 19:40,271.4349,255.15845,258.98373,257.99948
2022-06-10 19:50,271.26624,255.79672,259.6169,256.23148
2022-06-10 20:00,271.75174,256.40726,259.8031,254.68051
2022-06-10 20:10,273.3076,257.40305,260.26328,253.01764
2022-06-10 20:20,273.54416,257.15707,259.5699,251.63945
2022-06-10 20:30,273.9586,257.6459,259.94415,252.66328
2022-06-10 20:40,274.2061,257.70844,259.76285,251.77446
2022-06-10 20:50,273.6921,257.12186,259.10696,252.20955
2022-06-10 21:00,272.76035,256.26807,258.35193,252.76262
2022-06-10 21:10,272.86404,256.16046,258.27274,251.91875
2022-06-10 21:20,271.90274,255.69545,258.22928,253.99344
2022-06-10 21:30,270.95612,255.23523,258.10504,255.14409
2022-06-10 21:40,270.5848,255.27191,258.36798,255.864
2022-06-10 21:50,270.84073,255.75491,258.9466,256.67078
2022-06-10 22:00,271.16788,256.1185,259.28342,257.12552
2022-06-10 22:10,271.50702,256.4012,259.47336,256.79367
2022-06-10 22:20,272.08923,256.82193,259.73248,256.1438
2022-06-10 22:30,273.13287,257.4911,260.18533,255.64075
2022-06-10 22:40,273.34882,257.35873,259.85202,255.2146
2022-06-10 22:50,273.4506,257.1864,259.52448,254.45154
2022-06-10 23:00,273.32993,257.19724,259.59952,254.37239
2022-06-10 23:10,273.27728,257.40256,259.97128,254.66304
2022-06-10 23:20,272.0602,257.0417,260.0825,256.40594
2022-06-10 23:30,272.1326,257.3172,260.51462,256.125
2022-06-10 23:40,271.86282,257.0979,260.37064,255.94409
2022-06-10 23:50,272.4442,256.77847,259.59204,253.19429
2022-06-11 00:00,272.31943,256.5132,259.24802,254.1176
2022-06-11 00:10,272.35562,256.62424,259.37656,255.34773
2022-06-11 00:20,271.80234,256.09634,258.79657,254.90503
2022-06-11 00:30,271.72375,256.0331,258.78607,255.81229
2022-06-11 00:40,271.6042,255.9818,258.8354,256.3543
2022-06-11 00:50,271.56046,256.2087,259.22855,256.7978
2022-06-11 01:00,271.35754,256.41434,259.53067,255.93672
2022-06-11 01:10,271.50507,256.8165,259.92966,255.9723
2022-06-11 01:20,271.79263,256.9961,259.9326,255.51112
2022-06-11 01:30,272.14233,257.04794,259.77765,255.1808
2022-06-11 01:40,272.2036,256.89456,259.49353,255.0835
2022-06-11 01:50,272.00638,256.67215,259.20193,254.65414
2022-06-11 02:00,271.842,256.59766,259.129,254.83128
2022-06-11 02:10,271.74817,256.58823,259.1869,255.67953
2022-06-11 02:20,271.51822,256.41895,259.08582,256.00436
2022-06-11 02:30,271.38776,256.31497,259.02917,256.21292
2022-06-11 02:40,271.23013,256.30548,259.11954,256.4137
2022-06-11 02:50,271.56772,256.70053,259.61295,257.11627
2022-06-11 03:00,271.25674,256.36246,259.24808,256.7605
2022-06-11 03:10,271.34164,256.4623,259.33566,256.4538
2022-06-11 03:20,271.32703,256.5473,259.41806,256.0154
2022-06-11 03:30,271.3795,256.7127,259.58075,255.90443
2022-06-11 03:40,271.7076,256.91666,259.68564,255.82689
2022-06-11 03:50,272.063,256.91162,259.46506,255.53944
2022-06-11 04:00,272.20938,256.77386,259.1678,255.4853
2022-06-11 04:10,272.3292,256.756,259.0833,255.62367
2022-06-11 04:20,272.0281,256.6524,259.0556,255.61734
2022-06-11 04:30,271.8934,256.75537,259.28,255.86736
2022-06-11 04:40,271.59872,256.64148,259.2479,255.77948
2022-06-11 04:50,271.51904,256.7221,259.436,256.0193
2022-06-11 05:00,271.89822,256.99667,259.8313,258.42093
2022-06-11 05:10,272.26645,257.13376,260.13654,261.18924
2022-06-11 05:20,272.0944,257.0193,260.31104,262.30463
2022-06-11 05:30,272.184,257.7618,261.65182,263.64398
2022-06-11 05:40,271.0757,258.24615,263.02182,263.5504
2022-06-11 05:50,271.36172,259.92133,265.15793,264.07874
2022-06-11 06:00,272.961,261.39377,266.18625,262.0887
2022-06-11 06:10,274.47107,262.06625,266.25412,260.65033
2022-06-11 06:20,279.17,263.96298,266.83823,256.3281
2022-06-11 06:30,283.33847,265.37534,266.65482,252.99454
2022-06-11 06:40,286.81253,266.95572,267.15024,252.72542
2022-06-11 06:50,289.83438,268.12955,268.22495,254.53499
2022-06-11 07:00,289.83853,267.04858,267.5192,255.99211
2022-06-11 07:10,287.0609,265.09158,266.28494,257.0924
2022-06-11 07:20,282.66135,263.16605,265.5345,258.10864
2022-06-11 07:30,278.30225,261.8962,265.46555,259.89752
2022-06-11 07:40,275.14716,261.2734,265.65045,262.79373
2022-06-11 07:50,272.6318,260.1231,264.86478,264.63925
2022-06-11 08:00,273.6321,260.0168,264.10727,261.2861
2022-06-11 08:10,274.58957,259.77823,263.53253,263.33276
2022-06-11 08:20,274.67526,258.8475,262.2515,263.3291
2022-06-11 08:30,273.9243,258.25745,261.7326,263.9209
2022-06-11 08:40,274.00385,258.19827,261.4808,261.31924
2022-06-11 08:50,274.2358,257.9802,261.11398,258.74753
2022-06-11 09:00,275.8965,258.14893,260.97287,254.88246
2022-06-11 09:10,276.71628,257.44717,260.09332,253.50813
2022-06-11 09:20,276.3129,256.54385,259.22397,252.92671
2022-06-11 09:30,275.80545,256.56583,259.56406,253.83974
2022-06-11 09:40,275.32538,256.59915,259.9282,255.20235
2022-06-11 09:50,275.0658,256.54816,260.32346,259.05533
2022-06-11 10:00,274.35254,256.12402,260.48837,262.9796
2022-06-11 10:10,272.92343,255.44777,260.5198,265.1101
2022-06-11 10:20,271.60873,255.59232,261.6034,267.5318
2022-06-11 10:30,269.73907,255.6509,262.61017,269.29047
2022-06-11 10:40,268.50577,256.0131,263.49692,269.70398
2022-06-11 10:50,268.88718,256.75613,264.14832,269.75476
2022-06-11 11:00,271.37994,258.05542,264.96085,268.8642
2022-06-11 11:10,276.45764,259.68015,265.43753,267.49356
2022-06-11 11:20,282.60126,261.7346,265.7269,267.5066
2022-06-11 11:30,286.11615,262.72086,265.0589,266.72107
2022-06-11 11:40,287.3883,263.88596,265.0518,263.88873
2022-06-11 11:50,287.36362,265.3721,266.25394,259.99994
2022-06-11 12:00,286.7855,266.8308,268.3953,257.1296
2022-06-11 12:10,286.1969,267.8616,269.93692,256.693
2022-06-11 12:20,285.05798,267.25174,269.3927,256.31934
2022-06-11 12:30,283.90234,266.01498,268.0166,255.86438
2022-06-11 12:40,282.281,264.6573,266.75577,256.69196
2022-06-11 12:50,280.0439,263.10092,265.52353,257.8137
2022-06-11 13:00,278.0297,262.44,265.34973,259.30984
2022-06-11 13:10,276.43887,261.6527,264.759,259.0355
2022-06-11 13:20,275.78424,261.075,264.13443,258.76266
2022-06-11 13:30,279.78348,263.13858,265.45636,256.06445
2022-06-11 13:40,277.69345,261.00027,263.6461,258.68378
2022-06-11 13:50,277.52853,260.70593,263.38205,258.9109
2022-06-11 14:00,279.66534,261.72983,263.99265,256.2186
2022-06-11 14:10,278.17657,260.5348,263.2281,258.06332
2022-06-11 14:20,277.19308,259.5715,262.35605,255.50789
2022-06-11 14:30,276.83163,259.19147,262.06653,254.66908
2022-06-11 14:40,276.82504,258.61966,261.33475,253.16806
2022-06-11 14:50,276.77734,258.22214,260.79346,252.27733
2022-06-11 15:00,276.53412,257.9511,260.44205,252.28477
2022-06-11 15:10,276.10226,257.7154,260.16238,252.51451
2022-06-11 15:20,275.52493,257.42535,259.86746,252.64613
2022-06-11 15:30,274.79776,257.24493,259.84976,252.84482
2022-06-11 15:40,273.86917,256.9059,259.75198,253.03949
2022-06-11 15:50,273.1135,256.67758,259.74982,253.6739
2022-06-11 16:00,272.93066,256.08844,259.06174,252.11267
2022-06-11 16:10,272.3699,255.32584,258.41675,254.34789
2022-06-11 16:20,271.5921,254.34384,257.44925,254.54385
2022-06-11 16:30,271.52774,254.56564,257.77478,254.91396
2022-06-11 16:40,271.18243,254.53384,257.72858,253.91199
2022-06-11 16:50,271.19315,254.6991,257.75504,253.26543
2022-06-11 17:00,272.25613,255.5,258.40744,255.70378
2022-06-11 17:10,273.36795,255.74445,258.4076,257.75497
2022-06-11 17:20,273.8151,255.66739,258.3055,257.99963
2022-06-11 17:30,273.5887,255.79169,258.8398,258.7978
2022-06-11 17:40,272.96625,256.60965,260.36978,258.8232
2022-06-11 17:50,272.66763,257.85272,262.12274,258.98987
2022-06-11 18:00,273.65427,259.05896,263.09137,258.76126
2022-06-11 18:10,276.18637,260.75812,264.2927,259.09854
2022-06-11 18:20,279.6807,262.29385,264.9066,256.4597
2022-06-11 18:30,282.41306,263.2872,264.89392,253.52548
2022-06-11 18:40,285.3456,265.26633,265.93015,251.33905
2022-06-11 18:50,287.0826,266.78586,266.80142,249.3241
2022-06-11 19:00,288.09796,267.45502,266.7314,249.49904
2022-06-11 19:10,287.15237,266.7357,265.08908,249.48457
2022-06-11 19:20,284.77084,265.15295,263.25217,251.36833
2022-06-11 19:30,281.21237,263.0436,261.99792,253.05344
2022-06-11 19:40,276.6272,261.23648,261.75308,255.0816
2022-06-11 19:50,276.03848,262.31775,263.36008,255.72754
2022-06-11 20:00,274.50772,261.8027,262.9481,256.83167
2022-06-11 20:10,273.5549,260.85617,261.83856,258.61932
2022-06-11 20:20,272.16776,259.0154,259.69254,257.7657
2022-06-11 20:30,270.81906,257.75192,258.2956,256.98175
2022-06-11 20:40,270.36612,257.39847,257.8529,257.39056
2022-06-11 20:50,270.68112,257.2655,257.34055,256.05127
2022-06-11 21:00,271.04855,256.95993,256.4581,253.07988
2022-06-11 21:10,271.54858,256.9446,256.05945,251.09319
2022-06-11 21:20,271.79504,256.79663,255.65819,250.00124
2022-06-11 21:30,272.02414,256.74963,255.54521,250.5315
2022-06-11 21:40,271.67297,256.1207,254.89555,250.0199
2022-06-11 21:50,271.38483,255.76007,254.67264,250.3889
2022-06-11 22:00,270.63626,255.25458,254.409,250.167
2022-06-11 22:10,270.19754,255.37344,254.87398,250.51184
2022-06-11 22:20,269.38278,254.98343,254.61034,250.09639
2022-06-11 22:30,269.51163,255.07706,254.60483,250.75961
2022-06-11 22:40,269.4191,254.7086,254.02394,250.65442
2022-06-11 22:50,269.30365,254.4308,253.62025,250.61665
2022-06-11 23:00,269.35672,254.5415,253.73796,250.45558
2022-06-11 23:10,269.06924,254.4029,253.60585,250.64845
2022-06-11 23:20,269.30743,254.47252,253.5284,250.10555
2022-06-11 23:30,269.40817,254.41537,253.34016,249.41643
2022-06-11 23:40,269.2067,254.25159,253.12584,248.70131
2022-06-11 23:50,269.22336,254.21869,253.06302,248.6335
2022-06-12 00:00,269.24997,254.1724,252.97063,248.60551
2022-06-12 00:10,269.4048,254.20444,252.95882,248.94273
2022-06-12 00:20,269.66,254.26013,252.98183,250.04146
2022-06-12 00:30,269.44046,253.99396,252.75032,249.80208
2022-06-12 00:40,269.10175,253.99622,252.94865,249.94368
2022-06-12 00:50,268.813,254.19322,253.3361,250.16267
2022-06-12 01:00,268.7387,254.50644,253.73466,250.39815
2022-06-12 01:10,269.45566,255.01622,254.09206,249.85027
2022-06-12 01:20,269.4029,254.7367,253.69131,250.37152
2022-06-12 01:30,269.83267,254.7899,253.70686,250.37975
2022-06-12 01:40,269.816,254.74341,253.72948,249.86678
2022-06-12 01:50,270.11307,255.0345,254.08714,250.47731
2022-06-12 02:00,270.2596,255.12616,254.20633,250.6714
2022-06-12 02:10,270.31635,255.12447,254.221,250.76765
2022-06-12 02:20,270.27194,255.12129,254.26286,250.34389
2022-06-12 02:30,270.20798,255.2922,254.5518,250.29967
2022-06-12 02:40,270.05716,255.29932,254.58728,249.77658
2022-06-12 02:50,270.4516,255.50308,254.67583,249.65034
2022-06-12 03:00,270.57455,255.32558,254.38618,249.33994
2022-06-12 03:10,270.7766,255.20805,254.21799,249.2531
2022-06-12 03:20,270.79935,255.09183,254.15201,249.80582
2022-06-12 03:30,270.6077,254.93814,254.10945,250.06589
2022-06-12 03:40,270.38812,254.91483,254.23021,250.28096
2022-06-12 03:50,270.1429,254.99005,254.46158,250.47377
2022-06-12 04:00,270.30527,255.28088,254.80016,250.384
2022-06-12 04:10,270.08655,255.20692,254.67302,250.55846
2022-06-12 04:20,270.36026,255.4075,254.76878,250.65959
2022-06-12 04:30,270.55496,255.47064,254.69078,250.26653
2022-06-12 04:40,270.61417,255.3284,254.52135,249.61671
2022-06-12 04:50,270.777,255.3484,254.6415,249.44455
2022-06-12 05:00,270.94397,255.28096,254.63142,249.85542
2022-06-12 05:10,270.9836,255.10446,254.42615,249.62782
2022-06-12 05:20,271.5305,255.59439,255.11253,253.24113
2022-06-12 05:30,272.14746,256.2169,255.89764,257.91055
2022-06-12 05:40,272.3387,256.58835,256.90024,263.02997
2022-06-12 05:50,271.78546,256.77356,258.3503,267.32904
2022-06-12 06:00,270.46176,258.24802,261.87686,269.7854
2022-06-12 06:10,270.26532,261.6475,266.66403,271.36444
2022-06-12 06:20,273.4608,265.694,270.57108,272.259
2022-06-12 06:30,279.83005,268.90494,272.9857,270.3678
2022-06-12 06:40,285.10745,269.46048,272.88345,270.48163
2022-06-12 06:50,292.29013,271.9388,274.03708,272.15057
2022-06-12 07:00,296.0231,275.1019,275.48727,271.39374
2022-06-12 07:10,299.71436,279.98593,278.75967,269.19122
2022-06-12 07:20,301.90262,283.14413,281.4166,266.58917
2022-06-12 07:30,303.4419,284.79153,283.3876,263.51117
2022-06-12 07:40,303.36502,284.7857,283.658,260.6134
2022-06-12 07:50,302.47214,284.3478,283.06046,260.6015
2022-06-12 08:00,300.67523,282.57407,281.16745,263.80963
2022-06-12 08:10,298.43454,279.42245,278.12766,268.09167
2022-06-12 08:20,295.5654,275.64767,274.86252,270.35495
2022-06-12 08:30,291.82596,272.69263,272.9757,271.3381
2022-06-12 08:40,287.1852,270.66873,272.03555,272.11365
2022-06-12 08:50,283.07892,269.77365,272.00723,270.9054
2022-06-12 09:00,279.79855,268.84894,271.69037,269.27786
2022-06-12 09:10,278.0988,267.6465,270.56622,268.29047
2022-06-12 09:20,278.03967,266.48587,268.8257,265.99384
2022-06-12 09:30,279.21677,265.86716,267.36325,264.89038
2022-06-12 09:40,280.96292,265.47513,265.88742,263.10742
2022-06-12 09:50,281.8446,264.92252,264.48532,261.1645
2022-06-12 10:00,282.13467,264.49783,263.51016,259.34174
2022-06-12 10:10,281.5674,263.88263,262.676,258.01572
2022-06-12 10:20,280.52365,263.15674,261.9346,256.08057
2022-06-12 10:30,279.31607,262.9114,261.95703,254.59213
2022-06-12 10:40,277.99622,262.3198,261.57803,254.13802
2022-06-12 10:50,276.99448,261.54672,260.88177,254.50316
2022-06-12 11:00,276.12595,260.63553,260.02808,254.48293
2022-06-12 11:10,279.63504,261.99744,260.79785,252.35793
2022-06-12 11:20,280.0106,261.35165,260.3456,253.40398
2022-06-12 11:30,279.07184,260.37805,259.7726,255.96788
2022-06-12 11:40,276.9911,258.7479,258.55884,256.205
2022-06-12 11:50,275.69913,258.13104,258.39764,255.93454
2022-06-12 12:00,273.68912,257.33377,258.15555,256.4547
2022-06-12 12:10,272.14456,256.9464,258.1135,256.27557
2022-06-12 12:20,271.60388,257.0605,258.18964,255.1454
2022-06-12 12:30,272.2702,257.54617,258.31866,254.00255
2022-06-12 12:40,273.02292,257.6711,258.0077,252.29245
2022-06-12 12:50,273.41418,258.10553,258.32477,252.84673
2022-06-12 13:00,274.303,258.53256,258.3743,251.68031
2022-06-12 13:10,275.05768,258.8262,258.41006,251.07188
2022-06-12 13:20,275.7903,258.36002,257.60092,248.20966
2022-06-12 13:30,274.66788,257.2103,256.84912,250.5724
2022-06-12 13:40,273.05704,255.97061,255.96568,251.54843
2022-06-12 13:50,272.21042,255.55043,255.84195,252.24294
2022-06-12 14:00,271.50674,255.3714,255.90163,252.64394
2022-06-12 14:10,271.07922,255.46625,256.20032,254.13849
2022-06-12 14:20,270.9536,255.75641,256.62686,255.62027
2022-06-12 14:30,270.3644,255.59438,256.5243,256.0144
2022-06-12 14:40,270.21414,255.8349,256.8117,255.37843
2022-06-12 14:50,270.30618,256.1644,257.0675,253.90236
2022-06-12 15:00,270.9409,256.70584,257.38187,252.80394
2022-06-12 15:10,271.9385,256.78738,256.9522,251.8934
2022-06-12 15:20,272.67416,256.5847,256.3481,250.44304
2022-06-12 15:30,272.9775,256.2406,255.83229,249.3904
2022-06-12 15:40,272.28458,255.50511,255.15721,249.0266
2022-06-12 15:50,271.7961,255.22739,255.05663,249.35338
2022-06-12 16:00,271.4212,255.06277,255.02568,249.49368
2022-06-12 16:10,271.39108,255.11649,255.15695,249.50378
2022-06-12 16:20,270.53073,254.42358,254.5095,248.9577
2022-06-12 16:30,270.18777,254.34158,254.54494,249.67967
2022-06-12 16:40,269.62137,254.00323,254.23004,249.54373
2022-06-12 16:50,269.54858,254.07724,254.26814,249.61818
2022-06-12 17:00,269.07657,253.7474,253.8767,250.25075
2022-06-12 17:10,269.1418,253.74252,253.76552,251.24869
2022-06-12 17:20,268.86276,253.44858,253.3503,250.75633
2022-06-12 17:30,268.8243,253.50383,253.34444,250.9506
2022-06-12 17:40,269.7961,254.2313,253.94588,252.20207
2022-06-12 17:50,270.2725,254.48732,254.20232,256.3825
2022-06-12 18:00,270.9586,254.92891,254.85683,259.70593
2022-06-12 18:10,271.03378,255.36378,255.87395,261.65475
2022-06-12 18:20,270.80002,256.83936,258.67133,263.46683
2022-06-12 18:30,269.76144,258.6734,261.95932,263.73047
2022-06-12 18:40,271.67917,262.05338,265.67078,264.63452
2022-06-12 18:50,275.42148,264.6734,267.75278,264.14703
2022-06-12 19:00,283.19083,267.85648,269.38712,262.46658
2022-06-12 19:10,289.02484,268.4431,268.73328,261.10916
2022-06-12 19:20,292.2559,271.07767,270.3823,260.16296
2022-06-12 19:30,295.28296,275.29117,274.01016,259.32666
2022-06-12 19:40,297.0155,277.94083,276.06335,256.79614
2022-06-12 19:50,297.49588,278.93497,276.27316,253.86725
2022-06-12 20:00,297.04877,278.6592,275.20334,254.53532
2022-06-12 20:10,295.26822,277.2797,273.5771,257.89084
2022-06-12 20:20,292.39285,275.30136,272.0867,262.732
